date,state,gender,legal,indigenous,count
2015-12-01,QLD,Female,Sentenced,ATSI,159
2015-12-01,QLD,Female,Sentenced,Other,306
2015-12-01,QLD,Male,Remanded,ATSI,466
2015-12-01,QLD,Male,Remanded,Other,1292
2015-12-01,QLD,Male,Sentenced,ATSI,1617
2015-12-01,QLD,Male,Sentenced,Other,3358
2015-12-01,SA,Female,Remanded,ATSI,30
2015-12-01,SA,Female,Remanded,Other,48
2015-12-01,SA,Female,Sentenced,ATSI,20
2015-12-01,SA,Female,Sentenced,Other,73
2015-12-01,SA,Male,Remanded,ATSI,245
2015-12-01,SA,Male,Remanded,Other,742
2015-12-01,SA,Male,Sentenced,ATSI,322
2015-12-01,SA,Male,Sentenced,Other,1357
2015-12-01,TAS,Female,Remanded,ATSI,4
2015-12-01,TAS,Female,Remanded,Other,9
2015-12-01,TAS,Female,Sentenced,ATSI,4
2015-12-01,TAS,Female,Sentenced,Other,27
2015-12-01,TAS,Male,Remanded,ATSI,34
2015-12-01,TAS,Male,Remanded,Other,99
2015-12-01,TAS,Male,Sentenced,ATSI,53
2015-12-01,TAS,Male,Sentenced,Other,297
2015-12-01,VIC,Female,Remanded,ATSI,14
2015-12-01,VIC,Female,Remanded,Other,132
2015-12-01,VIC,Female,Sentenced,ATSI,22
2015-12-01,VIC,Female,Sentenced,Other,254
2015-12-01,VIC,Male,Remanded,ATSI,127
2015-12-01,VIC,Male,Remanded,Other,1311
2015-12-01,VIC,Male,Sentenced,ATSI,340
2015-12-01,VIC,Male,Sentenced,Other,4102
2015-12-01,WA,Female,Remanded,ATSI,78
2015-12-01,WA,Female,Remanded,Other,82
2015-12-01,WA,Female,Sentenced,ATSI,167
2015-12-01,WA,Female,Sentenced,Other,190
2015-12-01,WA,Male,Remanded,ATSI,519
2015-12-01,WA,Male,Remanded,Other,795
2015-12-01,WA,Male,Sentenced,ATSI,1391
2015-12-01,WA,Male,Sentenced,Other,2503
2016-03-01,ACT,Female,Remanded,ATSI,4
2016-03-01,ACT,Female,Remanded,Other,9
2016-03-01,ACT,Female,Sentenced,ATSI,5
2016-03-01,ACT,Female,Sentenced,Other,8
2016-03-01,ACT,Male,Remanded,ATSI,26
2016-03-01,ACT,Male,Remanded,Other,91
2016-03-01,ACT,Male,Sentenced,ATSI,65
2016-03-01,ACT,Male,Sentenced,Other,205
2016-03-01,NSW,Female,Remanded,ATSI,107
2016-03-01,NSW,Female,Remanded,Other,242
2016-03-01,NSW,Female,Sentenced,ATSI,177
2016-03-01,NSW,Female,Sentenced,Other,375
2016-03-01,NSW,Male,Remanded,ATSI,820
2016-03-01,NSW,Male,Remanded,Other,2929
2016-03-01,NSW,Male,Sentenced,ATSI,1877
2016-03-01,NSW,Male,Sentenced,Other,5865
2016-03-01,NT,Female,Remanded,ATSI,44
2016-03-01,NT,Female,Remanded,Other,6
2016-03-01,NT,Female,Sentenced,ATSI,78
2016-03-01,NT,Female,Sentenced,Other,14
2016-03-01,NT,Male,Remanded,ATSI,395
2016-03-01,NT,Male,Remanded,Other,86
2016-03-01,NT,Male,Sentenced,ATSI,930
2016-03-01,NT,Male,Sentenced,Other,176
2016-03-01,QLD,Female,Remanded,ATSI,78
2016-03-01,QLD,Female,Remanded,Other,148
2016-03-01,QLD,Female,Sentenced,ATSI,159
2016-03-01,QLD,Female,Sentenced,Other,291
2016-03-01,QLD,Male,Remanded,ATSI,556
2016-03-01,QLD,Male,Remanded,Other,1387
2016-03-01,QLD,Male,Sentenced,ATSI,1686
2016-03-01,QLD,Male,Sentenced,Other,3377
2016-03-01,SA,Female,Remanded,ATSI,27
2016-03-01,SA,Female,Remanded,Other,51
2016-03-01,SA,Female,Sentenced,ATSI,20
2016-03-01,SA,Female,Sentenced,Other,75
2016-03-01,SA,Male,Remanded,ATSI,279
2016-03-01,SA,Male,Remanded,Other,750
2016-03-01,SA,Male,Sentenced,ATSI,314
2016-03-01,SA,Male,Sentenced,Other,1337
2016-03-01,TAS,Female,Remanded,ATSI,4
2016-03-01,TAS,Female,Remanded,Other,10
2016-03-01,TAS,Female,Sentenced,ATSI,7
2016-03-01,TAS,Female,Sentenced,Other,27
2016-03-01,TAS,Male,Remanded,ATSI,26
2016-03-01,TAS,Male,Remanded,Other,112
2016-03-01,TAS,Male,Sentenced,ATSI,52
2016-03-01,TAS,Male,Sentenced,Other,297
2016-03-01,VIC,Female,Remanded,ATSI,19
2016-03-01,VIC,Female,Remanded,Other,139
2016-03-01,VIC,Female,Sentenced,ATSI,23
2016-03-01,VIC,Female,Sentenced,Other,255
2016-03-01,VIC,Male,Remanded,ATSI,161
2016-03-01,VIC,Male,Remanded,Other,1427
2016-03-01,VIC,Male,Sentenced,ATSI,316
2016-03-01,VIC,Male,Sentenced,Other,4047
2016-03-01,WA,Female,Remanded,ATSI,81
2016-03-01,WA,Female,Remanded,Other,90
2016-03-01,WA,Female,Sentenced,ATSI,169
2016-03-01,WA,Female,Sentenced,Other,198
2016-03-01,WA,Male,Remanded,ATSI,583
2016-03-01,WA,Male,Remanded,Other,842
2016-03-01,WA,Male,Sentenced,ATSI,1388
2016-03-01,WA,Male,Sentenced,Other,2488
2016-06-01,ACT,Female,Remanded,ATSI,4
2016-06-01,ACT,Female,Remanded,Other,7
2016-06-01,ACT,Female,Sentenced,ATSI,5
2016-06-01,ACT,Female,Sentenced,Other,11
2016-06-01,ACT,Male,Remanded,ATSI,28
2016-06-01,ACT,Male,Remanded,Other,99
2016-06-01,ACT,Male,Sentenced,ATSI,60
2016-06-01,ACT,Male,Sentenced,Other,194
2016-06-01,NSW,Female,Remanded,ATSI,132
2016-06-01,NSW,Female,Remanded,Other,282
2016-06-01,NSW,Female,Sentenced,ATSI,177
2016-06-01,NSW,Female,Sentenced,Other,349
2016-06-01,NSW,Male,Remanded,ATSI,837
2016-06-01,NSW,Male,Remanded,Other,3013
2016-06-01,NSW,Male,Sentenced,ATSI,1929
2016-06-01,NSW,Male,Sentenced,Other,5924
2016-06-01,NT,Female,Remanded,ATSI,30
2016-06-01,NT,Female,Remanded,Other,10
2016-06-01,NT,Female,Sentenced,ATSI,76
2016-06-01,NT,Female,Sentenced,Other,12
2016-06-01,NT,Male,Remanded,ATSI,398
2016-06-01,NT,Male,Remanded,Other,82
2016-06-01,NT,Male,Sentenced,ATSI,919
2016-06-01,NT,Male,Sentenced,Other,170
2016-06-01,QLD,Female,Remanded,ATSI,79
2016-06-01,QLD,Female,Remanded,Other,152
2016-06-01,QLD,Female,Sentenced,ATSI,160
2016-06-01,QLD,Female,Sentenced,Other,292
2016-06-01,QLD,Male,Remanded,ATSI,544
2016-06-01,QLD,Male,Remanded,Other,1443
2016-06-01,QLD,Male,Sentenced,ATSI,1723
2016-06-01,QLD,Male,Sentenced,Other,3360
2016-06-01,SA,Female,Remanded,ATSI,34
2016-06-01,SA,Female,Remanded,Other,67
2016-06-01,SA,Female,Sentenced,ATSI,22
2016-06-01,SA,Female,Sentenced,Other,68
2016-06-01,SA,Male,Remanded,ATSI,292
2016-06-01,SA,Male,Remanded,Other,834
2016-06-01,SA,Male,Sentenced,ATSI,330
2016-06-01,SA,Male,Sentenced,Other,1341
2016-06-01,TAS,Female,Remanded,ATSI,3
2016-06-01,TAS,Female,Remanded,Other,12
2016-06-01,TAS,Female,Sentenced,ATSI,8
2016-06-01,TAS,Female,Sentenced,Other,26
2016-06-01,TAS,Male,Remanded,ATSI,20
2016-06-01,TAS,Male,Remanded,Other,110
2016-06-01,TAS,Male,Sentenced,ATSI,50
2016-06-01,TAS,Male,Sentenced,Other,324
2016-06-01,VIC,Female,Remanded,ATSI,20
2016-06-01,VIC,Female,Remanded,Other,138
2016-06-01,VIC,Female,Sentenced,ATSI,23
2016-06-01,VIC,Female,Sentenced,Other,255
2016-06-01,VIC,Male,Remanded,ATSI,161
2016-06-01,VIC,Male,Remanded,Other,1555
2016-06-01,VIC,Male,Sentenced,ATSI,304
2016-06-01,VIC,Male,Sentenced,Other,4001
2016-06-01,WA,Female,Remanded,ATSI,102
2016-06-01,WA,Female,Remanded,Other,104
2016-06-01,WA,Female,Sentenced,ATSI,180
2016-06-01,WA,Female,Sentenced,Other,221
2016-06-01,WA,Male,Remanded,ATSI,644
2016-06-01,WA,Male,Remanded,Other,922
2016-06-01,WA,Male,Sentenced,ATSI,1430
2016-06-01,WA,Male,Sentenced,Other,2539
2016-09-01,ACT,Female,Remanded,ATSI,5
2016-09-01,ACT,Female,Remanded,Other,6
2016-09-01,ACT,Female,Sentenced,ATSI,5
2016-09-01,ACT,Female,Sentenced,Other,12
2016-09-01,ACT,Male,Remanded,ATSI,29
2016-09-01,ACT,Male,Remanded,Other,104
2016-09-01,ACT,Male,Sentenced,ATSI,60
2016-09-01,ACT,Male,Sentenced,Other,207
2016-09-01,NSW,Female,Remanded,ATSI,127
2016-09-01,NSW,Female,Remanded,Other,298
2016-09-01,NSW,Female,Sentenced,ATSI,196
2016-09-01,NSW,Female,Sentenced,Other,346
2016-09-01,NSW,Male,Remanded,ATSI,810
2016-09-01,NSW,Male,Remanded,Other,3019
2016-09-01,NSW,Male,Sentenced,ATSI,1948
2016-09-01,NSW,Male,Sentenced,Other,5979
2016-09-01,NT,Female,Remanded,ATSI,31
2016-09-01,NT,Female,Remanded,Other,12
2016-09-01,NT,Female,Sentenced,ATSI,70
2016-09-01,NT,Female,Sentenced,Other,11
2016-09-01,NT,Male,Remanded,ATSI,342
2016-09-01,NT,Male,Remanded,Other,75
2016-09-01,NT,Male,Sentenced,ATSI,918
2016-09-01,NT,Male,Sentenced,Other,169
2016-09-01,QLD,Female,Remanded,ATSI,71
2016-09-01,QLD,Female,Remanded,Other,150
2016-09-01,QLD,Female,Sentenced,ATSI,169
2016-09-01,QLD,Female,Sentenced,Other,299
2016-09-01,QLD,Male,Remanded,ATSI,544
2016-09-01,QLD,Male,Remanded,Other,1538
2016-09-01,QLD,Male,Sentenced,ATSI,1664
2016-09-01,QLD,Male,Sentenced,Other,3336
2016-09-01,SA,Female,Remanded,ATSI,34
2016-09-01,SA,Female,Remanded,Other,66
2016-09-01,SA,Female,Sentenced,ATSI,21
2016-09-01,SA,Female,Sentenced,Other,68
2016-09-01,SA,Male,Remanded,ATSI,271
2016-09-01,SA,Male,Remanded,Other,815
2016-09-01,SA,Male,Sentenced,ATSI,346
2016-09-01,SA,Male,Sentenced,Other,1323
2016-09-01,TAS,Female,Remanded,ATSI,5
2016-09-01,TAS,Female,Remanded,Other,8
2016-09-01,TAS,Female,Sentenced,ATSI,10
2016-09-01,TAS,Female,Sentenced,Other,33
2016-09-01,TAS,Male,Remanded,ATSI,32
2016-09-01,TAS,Male,Remanded,Other,110
2016-09-01,TAS,Male,Sentenced,ATSI,56
2016-09-01,TAS,Male,Sentenced,Other,325
2016-09-01,VIC,Female,Remanded,ATSI,19
2016-09-01,VIC,Female,Remanded,Other,151
2016-09-01,VIC,Female,Sentenced,ATSI,24
2016-09-01,VIC,Female,Sentenced,Other,239
2016-09-01,VIC,Male,Remanded,ATSI,187
2016-09-01,VIC,Male,Remanded,Other,1614
2016-09-01,VIC,Male,Sentenced,ATSI,291
2016-09-01,VIC,Male,Sentenced,Other,4073
2016-09-01,WA,Female,Remanded,ATSI,110
2016-09-01,WA,Female,Remanded,Other,116
2016-09-01,WA,Female,Sentenced,ATSI,178
2016-09-01,WA,Female,Sentenced,Other,218
2016-09-01,WA,Male,Remanded,ATSI,643
2016-09-01,WA,Male,Remanded,Other,980
2016-09-01,WA,Male,Sentenced,ATSI,1468
2016-09-01,WA,Male,Sentenced,Other,2608
2016-12-01,ACT,Female,Remanded,ATSI,4
2016-12-01,ACT,Female,Remanded,Other,8
2016-12-01,ACT,Female,Sentenced,ATSI,5
2016-12-01,ACT,Female,Sentenced,Other,9
2016-12-01,ACT,Male,Remanded,ATSI,22
2016-12-01,ACT,Male,Remanded,Other,121
2016-12-01,ACT,Male,Sentenced,ATSI,58
2016-12-01,ACT,Male,Sentenced,Other,210
2016-12-01,NSW,Female,Remanded,ATSI,126
2016-12-01,NSW,Female,Remanded,Other,300
2016-12-01,NSW,Female,Sentenced,ATSI,217
2016-12-01,NSW,Female,Sentenced,Other,370
2016-12-01,NSW,Male,Remanded,ATSI,813
2016-12-01,NSW,Male,Remanded,Other,3060
2016-12-01,NSW,Male,Sentenced,ATSI,1905
2016-12-01,NSW,Male,Sentenced,Other,6014
2016-12-01,NT,Female,Remanded,ATSI,29
2016-12-01,NT,Female,Remanded,Other,9
2016-12-01,NT,Female,Sentenced,ATSI,64
2016-12-01,NT,Female,Sentenced,Other,13
2016-12-01,NT,Male,Remanded,ATSI,335
2016-12-01,NT,Male,Remanded,Other,69
2016-12-01,NT,Male,Sentenced,ATSI,909
2016-12-01,NT,Male,Sentenced,Other,167
2016-12-01,QLD,Female,Remanded,ATSI,71
2016-12-01,QLD,Female,Remanded,Other,159
2016-12-01,QLD,Female,Sentenced,ATSI,194
2016-12-01,QLD,Female,Sentenced,Other,317
2016-12-01,QLD,Male,Remanded,ATSI,523
2016-12-01,QLD,Male,Remanded,Other,1556
2016-12-01,QLD,Male,Sentenced,ATSI,1728
2016-12-01,QLD,Male,Sentenced,Other,3480
2016-12-01,SA,Female,Remanded,ATSI,29
2016-12-01,SA,Female,Remanded,Other,79
2016-12-01,SA,Female,Sentenced,ATSI,24
2016-12-01,SA,Female,Sentenced,Other,73
2016-12-01,SA,Male,Remanded,ATSI,265
2016-12-01,SA,Male,Remanded,Other,835
2016-12-01,SA,Male,Sentenced,ATSI,357
2016-12-01,SA,Male,Sentenced,Other,1322
2016-12-01,TAS,Female,Remanded,ATSI,2
2016-12-01,TAS,Female,Remanded,Other,8
2016-12-01,TAS,Female,Sentenced,ATSI,11
2016-12-01,TAS,Female,Sentenced,Other,30
2016-12-01,TAS,Male,Remanded,ATSI,29
2016-12-01,TAS,Male,Remanded,Other,112
2016-12-01,TAS,Male,Sentenced,ATSI,63
2016-12-01,TAS,Male,Sentenced,Other,338
2016-12-01,VIC,Female,Remanded,ATSI,21
2016-12-01,VIC,Female,Remanded,Other,154
2016-12-01,VIC,Female,Sentenced,ATSI,25
2016-12-01,VIC,Female,Sentenced,Other,243
2016-12-01,VIC,Male,Remanded,ATSI,204
2016-12-01,VIC,Male,Remanded,Other,1711
2016-12-01,VIC,Male,Sentenced,ATSI,303
2016-12-01,VIC,Male,Sentenced,Other,4115
2016-12-01,WA,Female,Remanded,ATSI,108
2016-12-01,WA,Female,Remanded,Other,100
2016-12-01,WA,Female,Sentenced,ATSI,184
2016-12-01,WA,Female,Sentenced,Other,220
2016-12-01,WA,Male,Remanded,ATSI,623
2016-12-01,WA,Male,Remanded,Other,985
2016-12-01,WA,Male,Sentenced,ATSI,1463
2016-12-01,WA,Male,Sentenced,Other,2625
